"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","100000000.00000000","839.114.671","03/22/2021","839.082.727","-0,00%","-Rp3.194.400.000.940,00"
"","EUR/IDR","EUR/IDR","FX","03/22/2021","Jual","1000000000.00000000","17.168,5","03/22/2021","17.160,6","4,60%","Rp7.899.999.900,00"
"","Ferrari NV","RACE.MI","MI","03/22/2021","Beli","1000000000.00000000","169,60","03/22/2021","169,60","-0,00%","-Rp16.973,50"
"","Bitcoin JPY Index","BTC/JPY","Investing.com","03/22/2021","Beli","100000000.00000000","6.220.309","03/22/2021","6.164.886","-0,89%","-Rp727.371.452.013.120,00"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/22/2021","Beli","100000000.00000000","47.998,4","03/22/2021","47.606,3","-0,82%","-Rp665.530.935.169.740,00"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/22/2021","Beli","100000000.00000000","67.024.552","03/22/2021","66.248.992","-1,16%","-Rp990.390.120.001.280,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","100000000.00000000","841.565.958","03/22/2021","840.815.986","-0,09%","-Rp74.997.200.001.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","100000.00000000","57.551,0","03/22/2021","57.238,3","0,54%","Rp452.789.582.624,00"
"","BTC/USD","BTC/USD","Binance","03/22/2021","Jual","100.00000000","57.516,1","03/22/2021","57.239,1","0,48%","Rp401.096.000,00"
"","BTC/USD","BTC/USD","Poloniex","03/22/2021","Jual","100.00000000","57.495,3","03/22/2021","57.255,0","0,42%","Rp347.954.400,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","1000000.00000000","845.601.000","03/22/2021","842.399.000","0,38%","Rp3.201.999.999.000,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","1000000.00000000","843.071.000","03/22/2021","842.756.000","3,74%","Rp314.999.999.060,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","1000000.00000000","845.643.000","03/22/2021","842.756.000","0,34%","Rp2.886.999.999.000,00"
"","IDR/EUR","IDR/EUR","FX","03/22/2021","Jual","1000000000.00000000","0,00006","03/22/2021","0,00006","0,00%","-Rp1,02"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","1000000.00000000","845.601.000","03/22/2021","842.763.000","33,56%","Rp2.837.999.999.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","100000000.00000000","850.479.605","03/22/2021","843.880.160","-0,78%","-Rp100.000.000.000.000,00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","1000000.00000000","57.540,0","03/22/2021","57.386,0","0,27%","Rp2.229.919.999.990,01"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","1000000.00000000","57.539,0","03/22/2021","57.372,0","0,29%","Rp2.418.159.999.990,01"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","1000000.00000000","57.523,0","03/22/2021","57.463,0","0,10%","Rp868.799.999.989,94"
"","Emas Berjangka","GCM1","ICE","03/22/2021","Beli","1000000.00000000","1.731,05","03/22/2021","1.733,10","0,12%","Rp2.968.399.985.520,00"
"","Emas Berjangka","GCM1","ICE","03/22/2021","Jual","1000000.00000000","1.728,15","03/22/2021","1.730,75","-0,15%","-Rp37.648.000.173.759,00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","10000000.00000000","844.995.000","03/22/2021","845.101.000","-0,01%","-Rp1.060.000.001.000,00"
"","Emas Berjangka","GCM1","ICE","03/22/2021","Jual","100000000.00000000","1.730,35","03/22/2021","1.731,00","-0,04%","-Rp94.120.000.000.013,00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/22/2021","Jual","10000000.00000000","41.968,0","03/22/2021","41.918,7","0,12%","Rp9.809.220.999.999,60"
"","Emas Berjangka","GCM1","ICE","03/22/2021","Jual","100000.00000000","1.729,70","03/22/2021","1.732,55","-0,16%","-Rp412.680.000.289,59"
"","Emas Berjangka","GCM1","ICE","03/22/2021","Jual","100000.00000000","1.729,85","03/22/2021","1.732,55","-0,16%","-Rp390.960.000.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","10000000.00000000","843.596.000","03/22/2021","852.022.965","1,00%","Rp84.269.649.999.900,00"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/22/2021","Beli","1000000000.00000000","67.413.325","03/22/2021","67.993.188","0,86%","Rp1.277.000.000.000.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","1000000000.00000000","841.880.515","03/22/2021","844.778.704","0,34%","Rp100.000.000.000.000,00"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","Beli","1000000000.00000000","33,1324","03/22/2021","33,3230","5,75%","Rp46.499.843.358.828,97"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/22/2021","Beli","1000000000.00000000","67.305.669","03/22/2021","67.663.239","0,53%","Rp1.277.000.000.000.000,00"
"","Emas Berjangka","GCM1","ICE","03/22/2021","Beli","10000.00000000","1.727,90","03/22/2021","1.730,15","0,13%","Rp32.579.985.520,00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","1000000000.00000000","57.202,9","03/22/2021","57.216,7","-0,02%","-Rp199.824.000.159.220,00"
"","Emas Berjangka","GCM1","ICE","03/22/2021","Jual","1000000.00000000","1.727,65","03/22/2021","1.729,30","-0,10%","-Rp2.389.201.419.039,90"
"","XAUR/USD","XAUR/USD","Synthetic","03/22/2021","Beli","10000000.00000000","0,029748","03/22/2021","0,030052","25,55%","Rp44.019.199,00"
"","Xaurum Index","XAUR/USD","Investing.com","03/22/2021","Beli","1000000000.00000000","0,030086","03/22/2021","0,030052","-0,11%","-Rp492.363.440,00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","Jual","100000.00000000","41.372,7","03/22/2021","41.355,8","0,04%","Rp33.625.910.102,98"
"","Xaurum Index","XAUR/USD","Investing.com","03/22/2021","Beli","1000000000.00000000","0,030069","03/22/2021","0,030052","-0,06%","-Rp246.203.440,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","10000000.00000000","847.896.832","03/22/2021","848.822.588","0,11%","Rp9.257.559.978.800,00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","1000000.00000000","57.583,5","03/22/2021","57.734,1","-0,26%","-Rp2.180.688.014.480,00"
"","ETH/XAU","ETH/XAU","Synthetic","03/22/2021","Jual","1000000000.00000000","1,02942","03/22/2021","1,03374","-41,97%","-Rp1.053.931.392.001,00"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/22/2021","Beli","1000000.00000000","48.534,1","03/22/2021","48.640,6","0,22%","Rp1.807.677.665.132,50"
"","BTC/ETH","BTC/ETH","Synthetic","03/22/2021","Jual","1000000.00000000","32,14","03/22/2021","32,16","-6,22%","-Rp529.900.001.006,81"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","Jual","1000000.00000000","33,0261","03/22/2021","33,1690","-86,54%","-Rp34.862.693.998,62"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","Jual","100000.00000000","33,0467","03/22/2021","33,1690","-18,50%","-Rp2.983.699.385,59"
"","Bitcoin SAR Index","BTC/SAR","Investing.com","03/22/2021","Beli","100000000.00000000","216.011,4","03/22/2021","216.510,6","0,23%","Rp192.737.126.013.911,88"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","1000000.00000000","846.064.000","03/22/2021","846.064.000","0,00%","-Rp1.000,00"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/22/2021","Beli","1000000.00000000","48.611,6","03/22/2021","48.397,4","-0,44%","-Rp3.635.723.954.602,50"
"","Bitcoin RUB Index","BTC/RUB","Investing.com","03/22/2021","Beli","1000000.00000000","4.172.055","03/22/2021","4.152.810","-0,46%","-Rp3.673.870.503.627,10"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","Jual","1000000.00000000","33,0320","03/22/2021","33,0320","0,00%","-Rp9.758,62"
"","Bitcoin SAR Index","BTC/SAR","Investing.com","03/22/2021","Beli","10000000.00000000","216.058,7","03/22/2021","215.532,1","-0,24%","-Rp20.331.605.299.138,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","10000000.00000000","845.685.214","03/22/2021","844.877.471","-0,10%","-Rp8.077.430.012.400,00"
"","BTC/ETH","BTC/ETH","Synthetic","03/22/2021","Jual","1000000.00000000","32,15","03/22/2021","32,14","3,11%","Rp264.949.989.931,90"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","Beli","10000000.00000000","41.642,6","03/22/2021","41.457,8","-0,44%","-Rp36.769.656.198.970,00"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/22/2021","Beli","100000.00000000","48.273,8","03/22/2021","48.323,8","0,10%","Rp84.867.483.026,50"
"","BTC/RUB","BTC/RUB","Exmo","03/22/2021","Jual","10000.00000000","4.166.642","03/22/2021","4.159.010","0,18%","Rp14.569.482.101,19"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","1000.00000000","57.684,0","03/22/2021","57.321,0","0,63%","Rp5.256.239.999,00"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","Jual","1000000.00000000","33,0779","03/22/2021","32,9591","35,92%","Rp28.983.103.521,38"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","Jual","1000000.00000000","33,0963","03/22/2021","32,9591","41,45%","Rp33.472.070.561,38"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","Beli","1000000.00000000","41.642,6","03/22/2021","41.448,8","-0,47%","-Rp3.856.038.798.970,00"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","Jual","1000000.00000000","33,0937","03/22/2021","32,9915","30,88%","Rp24.933.274.561,38"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","Beli","1000000.00000000","41.642,6","03/22/2021","41.472,3","-0,41%","-Rp3.388.459.298.970,00"
"","BTC/ETH","BTC/ETH","Synthetic","03/22/2021","Jual","1000000000.00000000","32,18","03/22/2021","32,17","3,11%","Rp264.949.999.998.940,19"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","1000000.00000000","57.637,0","03/22/2021","57.415,0","38,52%","Rp3.214.559.999.899,65"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","1000000.00000000","57.637,0","03/22/2021","57.415,0","38,52%","Rp3.214.559.999.899,65"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","Beli","1000000.00000000","41.644,7","03/22/2021","41.490,5","-0,37%","-Rp3.068.117.559.176,00"
"","BCH/BTC","BCH/BTC","Bittrex","03/22/2021","Jual","1000000000.00000000","0,00904","03/22/2021","0,00902","22,12%","Rp16.916.939.989.849,84"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Jual","100000000.00000000","845.418.286","03/22/2021","845.628.126","-0,02%","-Rp20.984.000.001.000,00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","1000000.00000000","57.638,0","03/22/2021","57.449,0","32,79%","Rp2.736.719.999.899,65"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","1000000.00000000","57.462,7","03/22/2021","57.449,0","2,38%","Rp198.375.999.899,57"
"","BTC/KRW","BTC/KRW","Bithumb","03/22/2021","Jual","1000000.00000000","67.440.000","03/22/2021","67.303.000","20,31%","Rp1.749.489.989.994,70"
"","BTC/EUR","BTC/EUR","Kraken","03/22/2021","Jual","100000.00000000","48.652,1","03/22/2021","48.442,3","0,43%","Rp356.104.029.898,16"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/22/2021","Beli","100000000.00000000","48.581,8","03/22/2021","48.415,4","-0,34%","-Rp282.439.041.697.350,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","100000000.00000000","845.669.114","03/22/2021","845.932.288","0,03%","Rp26.317.399.985.000,00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","1000000.00000000","57.617,0","03/22/2021","57.633,0","-2,78%","-Rp231.680.000.100,46"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","1000000.00000000","57.748,0","03/22/2021","57.637,0","19,22%","Rp1.607.279.999.859,40"
"","BTC/EUR","BTC/EUR","Kraken","03/22/2021","Jual","10000000.00000000","48.664,4","03/22/2021","48.639,8","20,22%","Rp4.175.480.999.877,62"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","100000.00000000","57.687,0","03/22/2021","57.748,0","-10,57%","-Rp88.328.000.100,39"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","1200.00000000","57.563,0","03/22/2021","57.494,0","0,12%","Rp1.198.943.999,00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","Beli","1000000.00000000","41.453,6","03/22/2021","41.453,6","0,00%","-Rp198.970,00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","1000.00000000","841.550.000","03/22/2021","841.299.000","0,30%","Rp250.999.000,00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","1000000.00000000","840.159.351","03/22/2021","842.189.625","0,24%","Rp2.030.273.990.000,00"
"","BTC/KRW","BTC/KRW","Bithumb","03/22/2021","Jual","640000.00000000","67.208.000","03/22/2021","67.432.000","-0,33%","-Rp1.830.707.200.999,50"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/22/2021","Beli","1000000.00000000","47.711,9","03/22/2021","48.068,4","0,75%","Rp6.051.052.563.291,50"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","100000.00000000","57.013,0","03/22/2021","57.030,8","-0,03%","-Rp25.774.486.880,00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","Jual","200000.00000000","57.095,0","03/22/2021","57.057,0","6,66%","Rp110.047.999.999,93"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","300000.00000000","57.020,2","03/22/2021","57.019,8","0,00%","Rp1.737.455.199,97"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","Beli","1000000.00000000","837.511.353","03/22/2021","838.749.893","0,15%","Rp1.238.539.999.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","100000.00000000","56.892,2","03/22/2021","56.975,0","-0,15%","-Rp119.894.530.320,00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","100000.00000000","56.856,8","03/22/2021","56.975,0","-0,21%","-Rp171.153.715.840,00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","100000.00000000","56.910,0","03/22/2021","56.971,0","-0,11%","-Rp88.328.144.800,00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","10000.00000000","835.834.000","03/22/2021","833.039.000","16,72%","Rp27.949.990.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Jual","64000.00000000","56.857,5","03/22/2021","56.937,2","-0,14%","-Rp73.859.728.800,00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","10000.00000000","835.000.000","03/22/2021","833.039.000","11,74%","Rp19.609.999.000,00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","10000.00000000","835.834.000","03/22/2021","835.000.000","9,98%","Rp8.339.990.000,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Beli","64000.00000000","838.557.000","03/22/2021","838.556.000","-0,01%","-Rp64.010.000,00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","Jual","64000.00000000","835.835.000","03/22/2021","836.440.000","-7,24%","-Rp38.720.010.000,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","64000.00000000","837.005.000","03/22/2021","838.998.000","-23,81%","-Rp127.552.010.000,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","64000.00000000","837.030.000","03/22/2021","838.557.000","-18,24%","-Rp97.728.010.000,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","64000.00000000","838.471.000","03/22/2021","837.005.000","8,74%","Rp93.823.990.000,00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","Beli","100000.00000000","56.479,0","03/22/2021","56.932,5","0,80%","Rp656.667.985.520,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","100000.00000000","835.312.000","03/22/2021","838.496.000","-38,12%","-Rp318.400.010.000,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","64000.00000000","836.722.000","03/22/2021","838.496.000","-21,20%","-Rp113.536.010.000,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","64000.00000000","838.455.000","03/22/2021","838.496.000","-0,49%","-Rp2.624.010.000,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","100000.00000000","838.865.000","03/22/2021","839.000.000","-0,02%","-Rp13.500.010.000,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","64000.00000000","839.705.000","03/22/2021","839.313.000","4,67%","Rp25.087.990.000,00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","Jual","100000.00000000","836.725.000","03/22/2021","835.004.000","0,21%","Rp172.099.990.000,00"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/22/2021","Beli","1000000.00000000","47.653,7","03/22/2021","47.660,9","0,02%","Rp122.209.183.026,57"
"","Bank Central Asia","BBCA.JK","JK","03/22/2021","Jual","3000000.00000000","33.800","03/22/2021","33.200","1,78%","Rp1.799.999.990,00"
"","Indeks Bitcoin Euro","BTC/EUR","Investing.com","03/22/2021","Beli","1000000.00000000","47.676,5","03/22/2021","47.683,4","0,01%","Rp117.117.048.159,03"
"","BTC/XAU","BTC/XAU","Synthetic","03/21/2021","Beli","800.00000000","32,4272","03/21/2021","32,4177","-0,03%","-Rp1.854.138,56"
"","BTC/XAU","BTC/XAU","Synthetic","03/21/2021","Jual","100.00000000","32,1909","03/21/2021","32,1765","22,37%","Rp351.139,69"
"","BTC/IDR","BTC/IDR","Luno","03/21/2021","Beli","100.00000000","824.300.000","03/21/2021","825.440.000","69,15%","Rp113.982.852,30"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/21/2021","Beli","100.00000000","828.824.491","03/21/2021","828.766.460","-0,01%","-Rp5.804.100,00"
"","BTC/XAU","BTC/XAU","Synthetic","03/21/2021","Jual","1000.00000000","32,2123","03/21/2021","32,1616","78,70%","Rp12.368.811,95"

"P/L Tertutup","Rp240.100.410.007.473.216,00"


